"gene_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","significance"
"CLN8",-0.284332314055284,3.26169959231095,-4.29942908429028,2.07127724037854e-05,4.15862221675437e-05,1.67360683307824,"Not_significant"
"CUL4B",0.190437318179481,4.22497525565978,4.29838830719681,2.0806649450496e-05,4.17648867113247e-05,1.66930516005875,"Not_significant"
"POLR2G",0.183008987221811,5.6829306799938,4.297147633653,2.09190878930544e-05,4.19807165635755e-05,1.66417854824134,"Not_significant"
"CSNK1G1",0.148904334436176,3.71569981411295,4.29646773471878,2.09809509375733e-05,4.20949734455752e-05,1.66136970580664,"Not_significant"
"PAK2",0.290673846379198,4.6988148607859,4.29594706801726,2.10284437511431e-05,4.21803518267997e-05,1.65921897223241,"Not_significant"
"SWI5",0.223164950630552,3.67914535878306,4.29505825024509,2.11097549140769e-05,4.23335094437969e-05,1.65554806388268,"Not_significant"
"POMT1",-0.1743708070277,3.38905980685658,-4.29481429018408,2.11321254222664e-05,4.23684232937974e-05,1.65454060693971,"Not_significant"
"TMEM218",-0.201675216644902,3.2778123594728,-4.29451059022107,2.11600055592379e-05,4.24143645814247e-05,1.65328652230003,"Not_significant"
"TRIM4",-0.150789570723783,3.95350369489531,-4.29382050897153,2.12234867542684e-05,4.25316284298936e-05,1.65043723800035,"Not_significant"
"L1CAM",0.249823376912498,3.00574301359711,4.2936488140641,2.12393093536149e-05,4.25533523784248e-05,1.64972839084846,"Not_significant"
"MRPS27",-0.175116087003174,3.44604337645455,-4.29252073402601,2.1343548413331e-05,4.2752168620605e-05,1.64507173441446,"Not_significant"
"SCARF2",0.223468976386406,2.81213949108953,4.29163555557076,2.14256842820559e-05,4.29066282422132e-05,1.64141855699599,"Not_significant"
"PICK1",0.222226090046662,3.56298405108781,4.29157379816025,2.14314260126952e-05,4.29080660043201e-05,1.64116370700677,"Not_significant"
"RPS12",-0.224165638384825,7.7727602478719,-4.28963713428854,2.16122294819508e-05,4.32599137579895e-05,1.63317353558511,"Not_significant"
"KATNA1",0.216073284793719,3.87770093441116,4.2895771047707,2.16178569363989e-05,4.32610393846727e-05,1.63292592280141,"Not_significant"
"PIGK",0.223205356568576,3.23577845648237,4.28880299874625,2.16905508116287e-05,4.33963444558728e-05,1.62973313887352,"Not_significant"
"FRS3",0.249147051294061,3.38826151475827,4.2883846781742,2.17299310735165e-05,4.34649511238651e-05,1.6280080067414,"Not_significant"
"ARHGAP9",0.283587870380465,5.87492319366649,4.28819187307916,2.17481045185396e-05,4.34911169966862e-05,1.62721294111974,"Not_significant"
"TAOK2",0.155471284564301,3.30341016816873,4.2822438326315,2.23159390695034e-05,4.46162068334805e-05,1.6027014277079,"Not_significant"
"GABARAPL1",0.254734882314271,4.28139031049415,4.28140775559944,2.23968815730438e-05,4.47675557021687e-05,1.59925853257998,"Not_significant"
"PSAT1",0.24960790439228,3.00524749778977,4.28033705957544,2.2500947431973e-05,4.49650425869166e-05,1.59485040599027,"Not_significant"
"NAT8B",0.349367035875242,3.34588501559194,4.28000215060581,2.25335934392047e-05,4.50197477343268e-05,1.59347177334497,"Not_significant"
"ATG2A",-0.239566353787994,4.25527951397314,-4.2798895139674,2.25445831071755e-05,4.50311703270313e-05,1.59300813386043,"Not_significant"
"SYP",0.271870351769238,3.4465673700248,4.27965475897777,2.2567503996803e-05,4.50664137565336e-05,1.59204186223026,"Not_significant"
"CSF2RB",0.297603532012306,5.4848444939852,4.27686308362338,2.28417871371962e-05,4.56034838566603e-05,1.58055485345367,"Not_significant"
"GPBAR1",-0.307921463708785,4.14991631945558,-4.27679383379276,2.28486312416086e-05,4.56064873649402e-05,1.58026999695362,"Not_significant"
"RPAP2",-0.157528623539455,3.2833292278688,-4.27566495274784,2.29604773405033e-05,4.58190273283268e-05,1.57562699138501,"Not_significant"
"PDIK1L",-0.217926793990865,2.95709582006715,-4.2749290288757,2.30336716387349e-05,4.59543539982328e-05,1.57260080186739,"Not_significant"
"HCCS",0.232083966889647,3.79988267840289,4.27406155337223,2.31202359582333e-05,4.61162856887601e-05,1.56903427953319,"Not_significant"
"TMEM135",-0.199660542823996,3.23454821011777,-4.269840731785,2.35458766468206e-05,4.6945042178475e-05,1.55169044959253,"Not_significant"
"TP53RK",-0.220249917035047,3.57840884678719,-4.26983241230966,2.35467229472646e-05,4.6945042178475e-05,1.55165627962304,"Not_significant"
"SLC35G5",0.223534342177126,3.16323492359504,4.26814431574302,2.37190468790299e-05,4.72775681199053e-05,1.54472416178485,"Not_significant"
"TSTD2",-0.179639218089155,2.58870207221901,-4.26795266528994,2.37386868120257e-05,4.73056752360036e-05,1.54393731562015,"Not_significant"
"RNF114",-0.2918331655743,4.50742713922176,-4.2677421195604,2.37602809848897e-05,4.73376626759838e-05,1.54307293017713,"Not_significant"
"BBX",-0.231160661415005,4.65828419817483,-4.26752144693805,2.37829339228282e-05,4.73717440846258e-05,1.54216701169885,"Not_significant"
"XAF1",-0.507745911441283,4.33056433263356,-4.26691148317532,2.38456564543836e-05,4.74856031188834e-05,1.53966317786403,"Down_in_Sepsis"
"PCMTD1",0.328674333523214,4.77480306876756,4.26633194212785,2.39053968582638e-05,4.7593471926907e-05,1.53728453337934,"Not_significant"
"STK16",0.211431506417507,3.58954825549517,4.26612352881949,2.39269154742298e-05,4.76252120870187e-05,1.53642920359799,"Not_significant"
"CREBZF",-0.178247410497192,3.22943780520764,-4.26575696881038,2.39648075514453e-05,4.76895203394441e-05,1.53492493257692,"Not_significant"
"UQCRC1",0.257589834496157,4.54037652231061,4.2648472496083,2.40590947302479e-05,4.78659976918348e-05,1.5311921893311,"Not_significant"
"PIK3C3",0.225271616747006,4.01865780545012,4.26453371211058,2.40916730528943e-05,4.79196505693456e-05,1.52990585906526,"Not_significant"
"NHP2",-0.253039403795113,4.69626858602617,-4.26368544154065,2.4180024339565e-05,4.80841880987717e-05,1.52642615319497,"Not_significant"
"YPEL4",0.315883996911144,3.0950475910847,4.26359736106054,2.41892160276329e-05,4.80912695744908e-05,1.52606487347311,"Not_significant"
"PPP1R12B",-0.273831028348814,3.40664953530785,-4.26207841406196,2.43482521502748e-05,4.83961884141255e-05,1.51983569721163,"Not_significant"
"PLXNB2",-0.264915459200123,3.30496277563533,-4.26142820687899,2.44166344141958e-05,4.85208177132727e-05,1.51716983762447,"Not_significant"
"YY1AP1",0.172521677482088,5.11230454910252,4.26030366995489,2.45353347250086e-05,4.87453579637819e-05,1.51256010910364,"Not_significant"
"TMEM9B",0.23619634976965,5.17290501936157,4.25835272338462,2.47425740841331e-05,4.91456570354838e-05,1.50456541958277,"Not_significant"
"POLR2B",-0.25397960211434,4.80749901096212,-4.2574640265906,2.48375286933999e-05,4.93227929714784e-05,1.50092479803886,"Not_significant"
"ITGB2",0.262217384255829,7.34451626379889,4.25663999669982,2.49258844492187e-05,4.94867454860012e-05,1.49754971971649,"Not_significant"
"CCT7",-0.234003306554837,4.81650914253099,-4.25349818837416,2.52655211783385e-05,5.01493879582127e-05,1.48468699801175,"Not_significant"
"MRPL48",-0.230237673868349,3.59187293342562,-4.25215915376964,2.54116119440027e-05,5.04224620362765e-05,1.47920760069728,"Not_significant"
"ZNF609",-0.225111320826247,3.5604225590303,-4.25212905995301,2.54149044685834e-05,5.04224620362765e-05,1.4790844736684,"Not_significant"
"ZNF75A",-0.165501699884935,3.50195282653168,-4.25127177679898,2.55088698174474e-05,5.05971335603386e-05,1.47557729110662,"Not_significant"
"ANK1",0.37265745673632,3.82292993578837,4.25107604566347,2.55303700057986e-05,5.06280218759056e-05,1.47477663854366,"Not_significant"
"PARP12",-0.365251922811664,4.88832968722521,-4.25078384559025,2.55624990493999e-05,5.0679968519249e-05,1.47358143635938,"Not_significant"
"XPNPEP3",-0.169926621944843,4.04212553896109,-4.25069600969986,2.55721646388865e-05,5.06873655559827e-05,1.47322217124049,"Not_significant"
"PPP6R1",0.427137035798927,4.7571505372593,4.24773516496456,2.590002773709e-05,5.13253217871197e-05,1.46111579553375,"Not_significant"
"PXN",0.260200032778108,5.04985258784239,4.24686761578344,2.59968511977912e-05,5.15052438135781e-05,1.4575700216165,"Not_significant"
"USP21",-0.178413186390618,3.6004746779783,-4.24628362451073,2.60622223275951e-05,5.16227831400719e-05,1.45518356016527,"Not_significant"
"DUSP5",-0.382121243299359,3.28141214030579,-4.24610930933048,2.60817652851211e-05,5.16477086517937e-05,1.45447128583723,"Not_significant"
"DNAJA2",0.238233725652895,4.99128643534504,4.24606352812516,2.60869002603721e-05,5.16477086517937e-05,1.45428422242162,"Not_significant"
"GPR35",0.144951640186699,3.22044227953134,4.24479477797605,2.62295919190766e-05,5.19181795088837e-05,1.44910081491164,"Not_significant"
"SLC16A7",-0.260634975024299,3.17550163924484,-4.24341287586548,2.63858564217169e-05,5.22153845453855e-05,1.44345676702902,"Not_significant"
"COPE",0.221888170278659,4.59723899095351,4.24268965743949,2.64679910553501e-05,5.23657891136773e-05,1.44050363461252,"Not_significant"
"HERC6",-0.288452740108165,3.45215227116426,-4.24255434160241,2.64833856959201e-05,5.23841123735187e-05,1.4399511485999,"Not_significant"
"HDAC9",-0.222587433940657,2.86363805175392,-4.24227720629512,2.65149415486587e-05,5.24343866096536e-05,1.4388196736981,"Not_significant"
"UBN1",-0.225084309863774,4.67212873219111,-4.24150327407428,2.66032549502713e-05,5.25968519745988e-05,1.43566026317833,"Not_significant"
"C9orf40",0.242875661386775,3.5401570386219,4.24096239452439,2.66651412075151e-05,5.2707005566625e-05,1.4334525572716,"Not_significant"
"CD200R1",-0.237688237481795,2.92623728509091,-4.24016823296013,2.67562563393569e-05,5.28748693647495e-05,1.43021150469859,"Not_significant"
"POLR3B",-0.215126860796298,2.74164379546281,-4.23933171670147,2.6852552008399e-05,5.30528907480304e-05,1.42679820764516,"Not_significant"
"ECHDC1",0.194482502019305,4.07643698804064,4.23752103832348,2.70621219080285e-05,5.34545752119499e-05,1.41941210825725,"Not_significant"
"BATF2",0.461168512582685,3.42405055551446,4.23642855007714,2.71893213270358e-05,5.36934088911474e-05,1.41495705894572,"Not_significant"
"DUSP11",-0.235237018355234,4.00198438188946,-4.23578754081082,2.72642198740889e-05,5.38288723866373e-05,1.4123435886412,"Not_significant"
"MMP16",0.238383137615263,2.74715982806095,4.23245471236488,2.76568254512939e-05,5.45913903812113e-05,1.39876117132366,"Not_significant"
"CPNE6",0.324827752835023,3.12028425017975,4.23136741693001,2.77860706333578e-05,5.48338330128256e-05,1.39433221736606,"Not_significant"
"CCDC146",-0.198976413435803,3.11606651803202,-4.22946815357756,2.80132162647658e-05,5.52693185764298e-05,1.38659835426859,"Not_significant"
"RPLP2",-0.186882170413458,7.10549123684401,-4.22910086925524,2.80573461137738e-05,5.53436011911644e-05,1.38510313238605,"Not_significant"
"MBD4",0.25366587947155,5.41639257102293,4.22820073416477,2.8165779422771e-05,5.55446599053076e-05,1.38143917412495,"Not_significant"
"PARP10",0.23123065248055,3.94288857793044,4.22801822681417,2.81878135487019e-05,5.55752805908271e-05,1.38069637469897,"Not_significant"
"PMS1",-0.147365864848749,2.80580917458609,-4.22754410202458,2.82451315164049e-05,5.56754369447528e-05,1.37876684020818,"Not_significant"
"COX6B1",0.255020912185003,7.00359505344216,4.22669241440542,2.83483731341381e-05,5.58660486706675e-05,1.37530125182888,"Not_significant"
"LEMD3",0.254232455727033,4.65856169901963,4.22534856376184,2.85120069994285e-05,5.61755598113308e-05,1.36983432953814,"Not_significant"
"ACSBG1",0.168527277084683,2.9253923893874,4.22471971889399,2.85888872260204e-05,5.63140419274539e-05,1.36727667858176,"Not_significant"
"ZFAT",-0.160849295428465,3.32888586822314,-4.22422314880491,2.86497356697961e-05,5.6420888253569e-05,1.36525726816537,"Not_significant"
"RPL28",-0.174863896225714,5.95902314707427,-4.22236748628239,2.88782187219851e-05,5.68577376912114e-05,1.3577127635809,"Not_significant"
"TNFAIP1",0.193138702376538,3.80248632018595,4.22139811179976,2.89982652041118e-05,5.70809364158376e-05,1.35377283465199,"Not_significant"
"TMEM179B",-0.303836811549335,5.15178072378409,-4.220997613438,2.90480013456424e-05,5.71656634776801e-05,1.3521452930308,"Not_significant"
"LRTM2",0.252774134987792,3.18732978450207,4.22017187844499,2.9150802615122e-05,5.73547581515219e-05,1.34879013132675,"Not_significant"
"PBLD",0.1929978673246,2.83630579984762,4.21931401742278,2.92579708213079e-05,5.75523557772434e-05,1.34530507951398,"Not_significant"
"PAQR4",0.310867652928286,3.52087008189739,4.21863252253401,2.93433741450558e-05,5.77070593076034e-05,1.34253698240982,"Not_significant"
"COPG2",0.199442277264539,2.97102009126343,4.2164277336963,2.96213044042078e-05,5.82402304135218e-05,1.33358441283996,"Not_significant"
"PEX26",-0.13834785944657,2.96432429046591,-4.21543013043591,2.97478828972826e-05,5.84756427677079e-05,1.32953506232961,"Not_significant"
"CSRP1",0.218817378978426,4.37992112820007,4.21440665652387,2.98782797550808e-05,5.87184508486298e-05,1.3253816258655,"Not_significant"
"LXN",0.279827625263946,3.78847433898554,4.21408127043352,2.99198499758545e-05,5.87866203459336e-05,1.32406134838748,"Not_significant"
"FAN1",-0.1933211196916,3.26411396977032,-4.21135024820038,3.02709362553414e-05,5.94627567978084e-05,1.31298376248443,"Not_significant"
"DAB2",0.268924578323233,3.58670428837264,4.20835664012057,3.06602902064855e-05,6.02137361815572e-05,1.30084874022809,"Not_significant"
"PIK3CA",0.248529361218292,3.83601152237362,4.20822792330764,3.0677137928508e-05,6.02329735741119e-05,1.30032714784567,"Not_significant"
"TLR7",-0.318617667348186,2.91785695511054,-4.2081612844669,3.06858637418726e-05,6.02362588414926e-05,1.30005711659451,"Not_significant"
"TMEM9",-0.212126092360961,3.58720125022417,-4.20746717542807,3.07768924415605e-05,6.04010657958107e-05,1.29724471188416,"Not_significant"
"GPAA1",0.168457562349129,3.84911889558264,4.20586397464053,3.09881285543504e-05,6.08016554060893e-05,1.29075047908254,"Not_significant"
"THAP5",0.198373741731426,3.35701250847314,4.20566865545971,3.10139578490822e-05,6.0835406869185e-05,1.28995943889543,"Not_significant"
"ISY1",0.240999581428841,4.33831678671849,4.20562619346185,3.10195758008782e-05,6.0835406869185e-05,1.28978747286415,"Not_significant"
"PPP2R3B",0.24313416809477,2.9708610926312,4.20480141113006,3.11288915619095e-05,6.1035781182339e-05,1.28644752275926,"Not_significant"
"CBY1",-0.208905114594449,3.09957478431474,-4.20392159669395,3.12459059467688e-05,6.12511550817885e-05,1.28288539161109,"Not_significant"
"EPHB4",-0.27217344439783,3.4143911457469,-4.20324486671592,3.13361954508408e-05,6.14140535442018e-05,1.28014596596575,"Not_significant"
"FOXO3",0.258303810290483,5.2792384091597,4.20192200827165,3.15134102700991e-05,6.17471982374207e-05,1.27479217433312,"Not_significant"
"SRL",0.240084553717882,3.04384283489463,4.20172567724842,3.15397927360957e-05,6.17847178346314e-05,1.27399772892473,"Not_significant"
"ZCCHC24",-0.253245777651838,3.18090088541942,-4.20050889047942,3.1703771587085e-05,6.20917021612687e-05,1.26907482084614,"Not_significant"
"TBX1",0.231239234982226,2.94674371657266,4.19978928183827,3.18011308361557e-05,6.22681014377822e-05,1.26616403282323,"Not_significant"
"HMGCR",0.263649319646617,4.41139340456061,4.19862644513623,3.19590590189893e-05,6.2562989475404e-05,1.26146138484947,"Not_significant"
"GSG1L",0.276743361127803,3.20340174396488,4.1976850382024,3.20874614228003e-05,6.27999560064475e-05,1.25765511149379,"Not_significant"
"PGPEP1",0.178988999825223,3.45605873820764,4.19712231350257,3.21644484010573e-05,6.29362093455739e-05,1.2553802957014,"Not_significant"
"HSPB2",0.240768229580894,3.19916193108058,4.1967263900388,3.22187205850206e-05,6.30279643876915e-05,1.25377994415972,"Not_significant"
"HSPA6",0.352210265933291,5.73137010489429,4.19664669878588,3.2229655005542e-05,6.30349171976951e-05,1.25345784326491,"Not_significant"
"YWHAQ",-0.279980493892364,5.39799386928512,-4.19639710984575,3.22639239408427e-05,6.30874941343264e-05,1.25244907647834,"Not_significant"
"SLC22A2",0.253298285124975,2.91791948749483,4.19502447089726,3.24530108051681e-05,6.34427020569789e-05,1.24690226104306,"Not_significant"
"PKNOX1",0.216034108710085,3.47566829275981,4.19476258301395,3.24892067374343e-05,6.34989278591365e-05,1.2458441672801,"Not_significant"
"SPINT1",-0.302848020613492,2.9181938858595,-4.19469707697922,3.2498266441662e-05,6.35021033352174e-05,1.24557951581373,"Not_significant"
"ENKUR",-0.312479981991479,2.81925818903237,-4.19420981731929,3.25657316829782e-05,6.36193765563397e-05,1.24361105466126,"Not_significant"
"STK11IP",0.205560648100765,3.84791811743389,4.19383208662738,3.26181235222602e-05,6.37071559578376e-05,1.24208522156176,"Not_significant"
"ZER1",0.248647442645169,4.35725193767665,4.19310345017662,3.27194135335482e-05,6.38903774554264e-05,1.23914227488766,"Not_significant"
"SERTAD2",-0.213398397843448,5.12066335097521,-4.19126710146327,3.29760213594603e-05,6.43767310699773e-05,1.2317274115675,"Not_significant"
"TRIP11",0.166482403263794,3.05185207996694,4.19065371678504,3.30621609837706e-05,6.45301455581318e-05,1.22925134153352,"Not_significant"
"LYL1",0.30033874630946,6.33793249117355,4.19014050096087,3.31343982738251e-05,6.4656361813283e-05,1.22717988529964,"Not_significant"
"ANTXR2",0.25027032659586,4.74214691864463,4.18966659131918,3.32012365886006e-05,6.47719875978159e-05,1.22526728727483,"Not_significant"
"IRF2BPL",0.378832402786644,6.36945297930371,4.18954163427342,3.32188814203308e-05,6.47916113749818e-05,1.22476302085579,"Not_significant"
"TMC5",0.319113823982979,2.81463100840083,4.18723064883905,3.35468243407083e-05,6.54163074643812e-05,1.21543951833301,"Not_significant"
"TCEAL1",-0.198603427556302,2.91847341613327,-4.18654696416842,3.36444331476343e-05,6.55916693709072e-05,1.21268215922898,"Not_significant"
"MTSS1",-0.245267204542715,3.71772652870042,-4.18606083166536,3.37140022247341e-05,6.57122987223765e-05,1.2107217997172,"Not_significant"
"ELOF1",-0.347211278874414,5.17349175415496,-4.18456649885104,3.39287112825906e-05,6.61157022734672e-05,1.20469713537649,"Not_significant"
"GPHB5",0.285851953451297,3.06774257840289,4.18446794981408,3.39429167232205e-05,6.61282964719494e-05,1.20429988799412,"Not_significant"
"CYSLTR1",-0.264966483594987,3.80668646363051,-4.18431754291838,3.39646081865167e-05,6.61554660253225e-05,1.20369362034782,"Not_significant"
"SFRP2",0.292857284799039,2.9676473651405,4.18243473851251,3.42372633873048e-05,6.66713330120772e-05,1.19610603286677,"Not_significant"
"HNRNPU",-0.17018918834821,4.89544473753099,-4.18158499637526,3.43609991599869e-05,6.68970352918733e-05,1.19268266378822,"Not_significant"
"LEMD2",0.184782459387024,4.06748160136054,4.17922489431116,3.47069058225481e-05,6.75550780834967e-05,1.18317787858366,"Not_significant"
"PRKAR1B",0.218090296276621,3.24775500449173,4.1765505233883,3.5102882063929e-05,6.83102564839411e-05,1.17241347815172,"Not_significant"
"TNFAIP2",-0.288359996196785,4.09516652678636,-4.17410150376084,3.54692638171398e-05,6.90075130437792e-05,1.16256174406841,"Not_significant"
"RWDD1",0.227849782700808,3.97323534347004,4.17289597211125,3.56509505627055e-05,6.93451989879453e-05,1.15771419540903,"Not_significant"
"SLC9A6",0.238834758380281,4.56586347149587,4.17207503504253,3.5775181720259e-05,6.95709988781265e-05,1.15441388095527,"Not_significant"
"TAF5",-0.212325629677526,3.2861394525124,-4.16844177624355,3.63299649117984e-05,7.06337879152447e-05,1.13981478195308,"Not_significant"
"DUSP28",0.199000703320494,4.21047612719008,4.16806799179943,3.63875027981654e-05,7.07295542556055e-05,1.13831351903507,"Not_significant"
